retain_norm,forget_norm,dot_before,cosine_before,dot_after,cosine_after,forget_norm_after,projection_coefficient,correction_norm,combined_norm_before_clip,conflict,eligible_retain,projected,step,retain_loss,forget_loss,actual_retain_linear_change,actual_update_norm,actual_retain_update_cosine,combined_norm_after_clip,elapsed_seconds
1.8845381545717803e-07,2.3699584839682717,-9.521369098647423e-08,-0.21318356873770908,-9.619382257636808e-16,-2.204456541563949e-09,2.3154782555692837,-2680955.0453881393,0.5052362073725668,2.3154782673724865,True,True,True,1,1.1641532182693481e-10,6.096240043640137,-4.665285894259394e-09,0.195020538445025,-0.12693838749690534,0.9999995712098638,5.4470047489739954
0.269772810743468,2.3734372237555412,-0.3796405999829236,-0.5929208532411965,8.791815843053885e-10,1.7051639047396334e-09,1.911235814024026,-5.216464994916563,1.4072604238235515,1.930181265775678,True,True,True,2,0.0035810312256217003,5.988611698150635,,,,,5.6651496179401875
0.39822103872669656,2.4983561050139604,-0.6318692112859716,-0.6351095636212134,-9.976347165041588e-09,-1.2981902439524637e-08,1.9297853795858615,-3.9845455194917534,1.5867298556258107,1.9704445164354136,True,True,True,3,0.007804271765053272,5.94748592376709,,,,,5.881778792012483
0.5009477301878561,2.62293994474492,-0.8685142841580512,-0.6609920032307383,4.800849105410232e-09,4.869098429625106e-09,1.968235627656104,-3.4609246113975023,1.7337423284308666,2.0309850134850294,True,True,True,4,0.01206947024911642,5.865487575531006,,,,,6.101715307217091
0.6297595297799922,2.457863166397865,-1.100245548534255,-0.7108159603681505,-2.76176772874559e-08,-2.536681230231393e-08,1.728806978732034,-2.7742150526677234,1.7470883670766018,1.83993765760703,True,True,True,5,0.016675330698490143,5.9084343910217285,,,,,6.318711712025106
0.5199290366637412,2.3209103171936585,-0.809064309227351,-0.6704719477241831,-1.68892738440507e-08,-1.8864389564807632e-08,1.7219643213976066,-2.992918554514928,1.5561052608619834,1.7987460346427924,True,True,True,6,0.015095993876457214,5.854193687438965,,,,,6.535906303208321
0.4892126911158486,2.396776293576089,-0.7372673957167141,-0.6287815834719495,1.882161457938958e-09,2.064360202861927e-09,1.8636900341241835,-3.0805594794880835,1.5070487931028032,1.9268288989834887,True,True,True,7,0.015488320030272007,5.8244500160217285,,,,,6.753154379315674
0.47631466807522155,2.1856951353326117,-0.6299672649577461,-0.6051101549370753,1.3618814845815785e-08,1.6431051977621942e-08,1.740123171834779,-2.7767071027454904,1.3225863219863283,1.8041353460832197,True,True,True,8,0.015267770737409592,5.796454429626465,,,,,6.9707700102590024
0.5186574674931367,2.0987713101416268,-0.7116069254582383,-0.6537239739306626,1.6881253415111652e-08,2.049350357984042e-08,1.588209693242623,-2.6453241440230553,1.3720171212374475,1.6707530137042632,True,True,True,9,0.01842324435710907,5.75102424621582,,,,,7.188515652902424
0.40257790246571573,2.227135513563242,-0.5130333717405176,-0.5722015633772674,-1.06083795914369e-08,-1.442709085379789e-08,1.8265028401760943,-3.1655250198995906,1.2743704227139203,1.87034263304244,True,True,True,10,0.01578262448310852,5.71510124206543,,,,,7.406215894035995
0.36130980729742423,2.191003920813288,-0.4123840830203326,-0.5209295448681315,1.0433771094504884e-08,1.5440599489129803e-08,1.8702402373839182,-3.1589473970021804,1.1413586752735576,1.904821078370555,True,True,True,11,0.012998686172068119,5.704676151275635,,,,,7.624115107115358
0.38950361314236925,2.2566133637542136,-0.5218035559744936,-0.5936608205362233,1.6628569661850112e-08,2.3509530177147275e-08,1.8159314632314187,-3.4394108191999413,1.3396629411593333,1.8572345518398672,True,True,True,12,0.016148405149579048,5.680109024047852,,,,,7.841122719924897
0.3741658704406525,2.2515901697675034,-0.4945239285651478,-0.5869941809813416,-1.2311805278400478e-08,-1.8051050067647095e-08,1.822867477411607,-3.5323112876430813,1.3216703276083157,1.8608723533703582,True,True,True,13,0.015316775068640709,5.6605329513549805,,,,,8.057620483916253
0.4146587810066233,2.0786944788511805,-0.5466263624315871,-0.6341748920169521,1.503006154777997e-08,2.2552422972950368e-08,1.6072250187417718,-3.1791340423600616,1.3182558466616818,1.6598536659218877,True,True,True,14,0.017471736297011375,5.614219665527344,,,,,8.27565003419295
0.4703520801367059,2.385382061780843,-0.677329595044918,-0.6036970225596221,1.5773851242545378e-08,1.7635261086603477e-08,1.901659590920155,-3.0616385239450485,1.4400480483642273,1.9589640925184602,True,True,True,15,0.021000569686293602,5.524211406707764,,,,,8.492871215101331
0.49424561031020625,2.4173586384621504,-0.7709241476670032,-0.6452495963885847,2.51357047354947e-08,2.7537836226223375e-08,1.8467939051837132,-3.1559201604545866,1.5597996857941612,1.9117862057829604,True,True,True,16,0.019820628687739372,5.517398357391357,,,,,8.710522139910609
0.5651936690795588,2.3307547563277105,-0.8041250317987991,-0.6104213484210194,-2.178486107132227e-08,-2.0878225899006064e-08,1.8461369464577027,-2.5172653888945007,1.4227424611962654,1.9307163081795078,True,True,True,17,0.024800002574920654,5.552515029907227,,,,,8.928373697213829
0.6493179990331406,2.2791482315892893,-0.9868666222423931,-0.6668504477068112,-1.5678641357430578e-08,-1.4217082297406192e-08,1.6984020559451702,-2.340688261974288,1.5198510186255043,1.8182913343234297,True,True,True,18,0.02916904352605343,5.516745567321777,,,,,9.145035007968545
0.5147904355680206,2.334394815191257,-0.8029261219263518,-0.6681451308925969,-2.2216969767369088e-08,-2.484786228949313e-08,1.7368620384051805,-3.029804793536947,1.5597145293509618,1.8115459934444642,True,True,True,19,0.022044328972697258,5.433403015136719,,,,,9.361606515944004
0.6127245012393296,2.4317508785068793,-0.9739712082482253,-0.6536748718094718,-3.279072884228296e-08,-2.9080353128135703e-08,1.840289494747024,-2.5942726960736766,1.5895744437805546,1.9396125055470237,True,True,True,20,0.028099050745368004,5.448581695556641,,,,,9.579763719346374
0.6469059851351011,2.447654422877153,-1.01359054524212,-0.640134568450263,-3.554885648869577e-08,-2.9222983855275078e-08,1.8804418492228345,-2.42203387154723,1.5668282077038436,1.9886047449928967,True,True,True,21,0.02978760562837124,5.342857360839844,,,,,9.797471160069108
0.5789268079271778,2.486931857247313,-0.9353007800376324,-0.649626526504144,1.4242317123401571e-08,1.3011719123176983e-08,1.890698637561243,-2.7906410308767255,1.6155769040760715,1.9773461044646305,True,True,True,22,0.024788901209831238,5.381915092468262,,,,,10.016839729156345
0.6264057760933012,2.5054791716477696,-1.0471722557265486,-0.6672238730804025,-6.07209716535495e-11,-5.194205413096035e-11,1.8662242924675874,-2.6687421805959,1.6717155168291036,1.9685470055135361,True,True,True,23,0.031259506940841675,5.31119441986084,,,,,10.233857380226254
0.6598171633828899,2.6325402458770153,-1.1602999235590634,-0.6679925761982891,-8.543877032946012e-09,-6.6097556899277435e-09,1.9590520433955987,-2.665158529331257,1.7585173407890644,2.0671825216321955,True,True,True,24,0.032295409590005875,5.265305042266846,,,,,10.451444506179541
